PhraseId,SentenceId,Phrase,Sentiment,Phrase(origin),Sentiment(predict),Difference(Phrase),Difference(Sentence),Idx,Keywords
38759,1849,"may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults .",4,"may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults .",1,3,1.4814814814814814,38759,"['adults', 'any', 'any movie', 'because', 'because it', 'by', 'even', 'find', 'find that', 'for', 'for adults', 'funniest', 'goes', 'has', 'has some', 'including', 'intended', 'it', 'it goes', 'it has', 'jokes', 'may', 'movie', 'movie this', 'of', 'of any', 'of the', 'quickly', 'some', 'some of', 'that', 'that it', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
38758,1849,"Parents may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults .",4,"Parents may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults .",1,3,1.4814814814814814,38758,"['adults', 'any', 'any movie', 'because', 'because it', 'by', 'even', 'find', 'find that', 'for', 'for adults', 'funniest', 'goes', 'has', 'has some', 'including', 'intended', 'it', 'it goes', 'it has', 'jokes', 'may', 'movie', 'movie this', 'of', 'of any', 'of the', 'parents', 'quickly', 'some', 'some of', 'that', 'that it', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
38766,1849,"goes by quickly ,",2,"goes by quickly ,",2,0,1.4814814814814814,38766,"['by', 'goes', 'quickly']"
38765,1849,"goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",4,"goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",1,3,1.4814814814814814,38765,"['adults', 'any', 'any movie', 'because', 'because it', 'by', 'for', 'for adults', 'funniest', 'goes', 'has', 'has some', 'including', 'intended', 'it', 'it has', 'jokes', 'movie', 'movie this', 'of', 'of any', 'of the', 'quickly', 'some', 'some of', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
38763,1849,"that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",4,"that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",1,3,1.4814814814814814,38763,"['adults', 'any', 'any movie', 'because', 'because it', 'by', 'for', 'for adults', 'funniest', 'goes', 'has', 'has some', 'including', 'intended', 'it', 'it goes', 'it has', 'jokes', 'movie', 'movie this', 'of', 'of any', 'of the', 'quickly', 'some', 'some of', 'that', 'that it', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
38762,1849,"find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",4,"find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",1,3,1.4814814814814814,38762,"['adults', 'any', 'any movie', 'because', 'because it', 'by', 'find', 'find that', 'for', 'for adults', 'funniest', 'goes', 'has', 'has some', 'including', 'intended', 'it', 'it goes', 'it has', 'jokes', 'movie', 'movie this', 'of', 'of any', 'of the', 'quickly', 'some', 'some of', 'that', 'that it', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
46813,2279,", Mr. Nelson has made a film that is an undeniably worthy and devastating experience .",3,", Mr. Nelson has made a film that is an undeniably worthy and devastating experience .",4,1,1.4782608695652173,46813,"['an', 'an undeniably', 'and', 'devastating', 'experience', 'film', 'film that', 'has', 'has made', 'is', 'is an', 'made', 'made film', 'mr', 'nelson', 'that', 'that is', 'undeniably', 'worthy']"
46815,2279,Mr. Nelson,2,Mr. Nelson,2,0,1.4782608695652173,46815,"['mr', 'nelson']"
46816,2279,Nelson,2,Nelson,2,0,1.4782608695652173,46816,['nelson']
46817,2279,has made a film that is an undeniably worthy and devastating experience .,4,has made a film that is an undeniably worthy and devastating experience .,4,0,1.4782608695652173,46817,"['an', 'an undeniably', 'and', 'devastating', 'experience', 'film', 'film that', 'has', 'has made', 'is', 'is an', 'made', 'made film', 'that', 'that is', 'undeniably', 'worthy']"
46818,2279,has made a film that is an undeniably worthy and devastating experience,3,has made a film that is an undeniably worthy and devastating experience,4,1,1.4782608695652173,46818,"['an', 'an undeniably', 'and', 'devastating', 'experience', 'film', 'film that', 'has', 'has made', 'is', 'is an', 'made', 'made film', 'that', 'that is', 'undeniably', 'worthy']"
46819,2279,made a film that is an undeniably worthy and devastating experience,3,made a film that is an undeniably worthy and devastating experience,4,1,1.4782608695652173,46819,"['an', 'an undeniably', 'and', 'devastating', 'experience', 'film', 'film that', 'is', 'is an', 'made', 'made film', 'that', 'that is', 'undeniably', 'worthy']"
46812,2279,terrible story,0,terrible story,2,2,1.4782608695652173,46812,"['story', 'terrible']"
46821,2279,that is an undeniably worthy and devastating experience,3,that is an undeniably worthy and devastating experience,4,1,1.4782608695652173,46821,"['an', 'an undeniably', 'and', 'devastating', 'experience', 'is', 'is an', 'that', 'that is', 'undeniably', 'worthy']"
46822,2279,is an undeniably worthy and devastating experience,1,is an undeniably worthy and devastating experience,4,3,1.4782608695652173,46822,"['an', 'an undeniably', 'and', 'devastating', 'experience', 'is', 'is an', 'undeniably', 'worthy']"
46823,2279,an undeniably worthy and devastating experience,2,an undeniably worthy and devastating experience,4,2,1.4782608695652173,46823,"['an', 'an undeniably', 'and', 'devastating', 'experience', 'undeniably', 'worthy']"
46825,2279,undeniably worthy and devastating,4,undeniably worthy and devastating,2,2,1.4782608695652173,46825,"['and', 'devastating', 'undeniably', 'worthy']"
46809,2279,great and a terrible story,3,great and a terrible story,0,3,1.4782608695652173,46809,"['and', 'great', 'story', 'terrible']"
46820,2279,a film that is an undeniably worthy and devastating experience,3,a film that is an undeniably worthy and devastating experience,4,1,1.4782608695652173,46820,"['an', 'an undeniably', 'and', 'devastating', 'experience', 'film', 'film that', 'is', 'is an', 'that', 'that is', 'undeniably', 'worthy']"
46826,2279,worthy and devastating,4,worthy and devastating,2,2,1.4782608695652173,46826,"['and', 'devastating', 'worthy']"
46827,2279,worthy and,3,worthy and,2,1,1.4782608695652173,46827,"['and', 'worthy']"
46811,2279,a terrible story,0,a terrible story,2,2,1.4782608695652173,46811,"['story', 'terrible']"
46810,2279,and a terrible story,0,and a terrible story,2,2,1.4782608695652173,46810,"['and', 'story', 'terrible']"
46808,2279,a great and a terrible story,3,a great and a terrible story,0,3,1.4782608695652173,46808,"['and', 'great', 'story', 'terrible']"
46807,2279,both a great and a terrible story,3,both a great and a terrible story,0,3,1.4782608695652173,46807,"['and', 'both', 'great', 'story', 'terrible']"
46806,2279,From both a great and a terrible story,2,From both a great and a terrible story,0,2,1.4782608695652173,46806,"['and', 'both', 'from', 'great', 'story', 'terrible']"
46805,2279,"From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience .",3,"From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience .",4,1,1.4782608695652173,46805,"['an', 'an undeniably', 'and', 'both', 'devastating', 'experience', 'film', 'film that', 'from', 'great', 'has', 'has made', 'is', 'is an', 'made', 'made film', 'mr', 'nelson', 'story', 'terrible', 'that', 'that is', 'undeniably', 'worthy']"
46814,2279,Mr. Nelson has made a film that is an undeniably worthy and devastating experience .,4,Mr. Nelson has made a film that is an undeniably worthy and devastating experience .,4,0,1.4782608695652173,46814,"['an', 'an undeniably', 'and', 'devastating', 'experience', 'film', 'film that', 'has', 'has made', 'is', 'is an', 'made', 'made film', 'mr', 'nelson', 'that', 'that is', 'undeniably', 'worthy']"
46824,2279,undeniably worthy and devastating experience,3,undeniably worthy and devastating experience,4,1,1.4782608695652173,46824,"['and', 'devastating', 'experience', 'undeniably', 'worthy']"
7024,281,a scummy ripoff of David Cronenberg 's brilliant ` Videodrome,0,a scummy ripoff of David Cronenberg 's brilliant ` Videodrome,4,4,1.4782608695652173,7024,"['brilliant', 'david', 'of']"
7018,281,vile,1,vile,2,1,1.4782608695652173,7018,[]
7023,281,a scummy ripoff of David Cronenberg 's brilliant ` Videodrome .,0,a scummy ripoff of David Cronenberg 's brilliant ` Videodrome .,4,4,1.4782608695652173,7023,"['brilliant', 'david', 'of']"
7021,281,... a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . ',0,... a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . ',4,4,1.4782608695652173,7021,"['brilliant', 'david', 'of']"
7031,281,David Cronenberg,2,David Cronenberg,2,0,1.4782608695652173,7031,['david']
7015,281,"A vile , incoherent mess",0,"A vile , incoherent mess",0,0,1.4782608695652173,7015,"['incoherent', 'mess']"
7016,281,"vile , incoherent mess",0,"vile , incoherent mess",0,0,1.4782608695652173,7016,"['incoherent', 'mess']"
7017,281,"vile , incoherent",0,"vile , incoherent",2,2,1.4782608695652173,7017,['incoherent']
7019,281,", incoherent",1,", incoherent",2,1,1.4782608695652173,7019,['incoherent']
7020,281,incoherent,1,incoherent,2,1,1.4782608695652173,7020,['incoherent']
7032,281,Cronenberg,2,Cronenberg,2,0,1.4782608695652173,7032,[]
7022,281,a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . ',1,a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . ',4,3,1.4782608695652173,7022,"['brilliant', 'david', 'of']"
7014,281,"A vile , incoherent mess ... a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . '",0,"A vile , incoherent mess ... a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . '",4,4,1.4782608695652173,7014,"['brilliant', 'david', 'incoherent', 'mess', 'of']"
7025,281,a scummy ripoff of David Cronenberg,0,a scummy ripoff of David Cronenberg,2,2,1.4782608695652173,7025,"['david', 'of']"
7027,281,scummy ripoff,0,scummy ripoff,2,2,1.4782608695652173,7027,[]
7036,281,Videodrome,2,Videodrome,2,0,1.4782608695652173,7036,[]
7030,281,of David Cronenberg,2,of David Cronenberg,2,0,1.4782608695652173,7030,"['david', 'of']"
7028,281,scummy,1,scummy,2,1,1.4782608695652173,7028,[]
7029,281,ripoff,0,ripoff,2,2,1.4782608695652173,7029,[]
7033,281,'s brilliant ` Videodrome,3,'s brilliant ` Videodrome,4,1,1.4782608695652173,7033,['brilliant']
7034,281,'s brilliant `,4,'s brilliant `,4,0,1.4782608695652173,7034,['brilliant']
7026,281,a scummy ripoff,1,a scummy ripoff,2,1,1.4782608695652173,7026,[]
7035,281,'s brilliant,3,'s brilliant,4,1,1.4782608695652173,7035,['brilliant']
95501,4987,Roger Avary 's uproar against the MPAA,2,Roger Avary 's uproar against the MPAA,2,0,1.4736842105263157,95501,"['against', 'against the', 'avary', 'roger', 'the']"
95524,4987,"that 's barely shocking , barely interesting and most of all , barely anything",0,"that 's barely shocking , barely interesting and most of all , barely anything",0,0,1.4736842105263157,95524,"['all', 'and', 'and most', 'anything', 'barely', 'interesting', 'interesting and', 'most', 'most of', 'of', 'of all', 'shocking', 'that']"
95514,4987,"in all its director 's cut glory ,",3,"in all its director 's cut glory ,",2,1,1.4736842105263157,95514,"['all', 'all its', 'cut', 'director', 'director cut', 'glory', 'in', 'in all', 'its', 'its director']"
95523,4987,"a film that 's barely shocking , barely interesting and most of all , barely anything",0,"a film that 's barely shocking , barely interesting and most of all , barely anything",4,4,1.4736842105263157,95523,"['all', 'and', 'and most', 'anything', 'barely', 'film', 'film that', 'interesting', 'interesting and', 'most', 'most of', 'of', 'of all', 'shocking', 'that']"
95522,4987,"made a film that 's barely shocking , barely interesting and most of all , barely anything",0,"made a film that 's barely shocking , barely interesting and most of all , barely anything",4,4,1.4736842105263157,95522,"['all', 'and', 'and most', 'anything', 'barely', 'film', 'film that', 'interesting', 'interesting and', 'made', 'made film', 'most', 'most of', 'of', 'of all', 'shocking', 'that']"
95521,4987,"'s made a film that 's barely shocking , barely interesting and most of all , barely anything",1,"'s made a film that 's barely shocking , barely interesting and most of all , barely anything",4,3,1.4736842105263157,95521,"['all', 'and', 'and most', 'anything', 'barely', 'film', 'film that', 'interesting', 'interesting and', 'made', 'made film', 'most', 'most of', 'of', 'of all', 'shocking', 'that']"
95520,4987,"he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",0,"he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",4,4,1.4736842105263157,95520,"['all', 'and', 'and most', 'anything', 'barely', 'film', 'film that', 'he', 'interesting', 'interesting and', 'made', 'made film', 'most', 'most of', 'of', 'of all', 'shocking', 'that']"
95519,4987,cut glory,2,cut glory,2,0,1.4736842105263157,95519,"['cut', 'glory']"
95502,4987,Roger Avary 's uproar,2,Roger Avary 's uproar,2,0,1.4736842105263157,95502,"['avary', 'roger']"
95517,4987,its director 's cut glory,3,its director 's cut glory,2,1,1.4736842105263157,95517,"['cut', 'director', 'director cut', 'glory', 'its', 'its director']"
95516,4987,all its director 's cut glory,2,all its director 's cut glory,2,0,1.4736842105263157,95516,"['all', 'all its', 'cut', 'director', 'director cut', 'glory', 'its', 'its director']"
95515,4987,in all its director 's cut glory,3,in all its director 's cut glory,2,1,1.4736842105263157,95515,"['all', 'all its', 'cut', 'director', 'director cut', 'glory', 'in', 'in all', 'its', 'its director']"
95533,4987,"barely shocking ,",1,"barely shocking ,",2,1,1.4736842105263157,95533,"['barely', 'shocking']"
95500,4987,with Roger Avary 's uproar against the MPAA,2,with Roger Avary 's uproar against the MPAA,2,0,1.4736842105263157,95500,"['against', 'against the', 'avary', 'roger', 'the', 'with']"
95498,4987,"The biggest problem with Roger Avary 's uproar against the MPAA is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything .",0,"The biggest problem with Roger Avary 's uproar against the MPAA is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything .",4,4,1.4736842105263157,95498,"['against', 'against the', 'all', 'all its', 'and', 'and most', 'anything', 'avary', 'barely', 'biggest', 'cut', 'director', 'director cut', 'even', 'even in', 'film', 'film that', 'glory', 'he', 'in', 'in all', 'interesting', 'interesting and', 'is', 'is that', 'its', 'its director', 'made', 'made film', 'most', 'most of', 'of', 'of all', 'problem', 'problem with', 'roger', 'shocking', 'that', 'that even', 'the', 'the biggest', 'with']"
95499,4987,The biggest problem with Roger Avary 's uproar against the MPAA,1,The biggest problem with Roger Avary 's uproar against the MPAA,2,1,1.4736842105263157,95499,"['against', 'against the', 'avary', 'biggest', 'problem', 'problem with', 'roger', 'the', 'the biggest', 'with']"
95528,4987,"barely shocking , barely interesting and most of all ,",1,"barely shocking , barely interesting and most of all ,",4,3,1.4736842105263157,95528,"['all', 'and', 'and most', 'barely', 'interesting', 'interesting and', 'most', 'most of', 'of', 'of all', 'shocking']"
95527,4987,"barely shocking , barely interesting and most of all , barely",1,"barely shocking , barely interesting and most of all , barely",1,0,1.4736842105263157,95527,"['all', 'and', 'and most', 'barely', 'interesting', 'interesting and', 'most', 'most of', 'of', 'of all', 'shocking']"
95526,4987,"barely shocking , barely interesting and most of all , barely anything",1,"barely shocking , barely interesting and most of all , barely anything",1,0,1.4736842105263157,95526,"['all', 'and', 'and most', 'anything', 'barely', 'interesting', 'interesting and', 'most', 'most of', 'of', 'of all', 'shocking']"
95529,4987,"barely shocking , barely interesting and most of all",1,"barely shocking , barely interesting and most of all",4,3,1.4736842105263157,95529,"['all', 'and', 'and most', 'barely', 'interesting', 'interesting and', 'most', 'most of', 'of', 'of all', 'shocking']"
95510,4987,"that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",0,"that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",4,4,1.4736842105263157,95510,"['all', 'all its', 'and', 'and most', 'anything', 'barely', 'cut', 'director', 'director cut', 'even', 'even in', 'film', 'film that', 'glory', 'he', 'in', 'in all', 'interesting', 'interesting and', 'its', 'its director', 'made', 'made film', 'most', 'most of', 'of', 'of all', 'shocking', 'that', 'that even']"
95530,4987,"barely shocking , barely interesting and most",0,"barely shocking , barely interesting and most",4,4,1.4736842105263157,95530,"['and', 'and most', 'barely', 'interesting', 'interesting and', 'most', 'shocking']"
95512,4987,", even in all its director 's cut glory ,",2,", even in all its director 's cut glory ,",2,0,1.4736842105263157,95512,"['all', 'all its', 'cut', 'director', 'director cut', 'even', 'even in', 'glory', 'in', 'in all', 'its', 'its director']"
95511,4987,", even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",1,", even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",4,3,1.4736842105263157,95511,"['all', 'all its', 'and', 'and most', 'anything', 'barely', 'cut', 'director', 'director cut', 'even', 'even in', 'film', 'film that', 'glory', 'he', 'in', 'in all', 'interesting', 'interesting and', 'its', 'its director', 'made', 'made film', 'most', 'most of', 'of', 'of all', 'shocking', 'that']"
95503,4987,Roger Avary 's,2,Roger Avary 's,2,0,1.4736842105263157,95503,"['avary', 'roger']"
95504,4987,uproar,2,uproar,2,0,1.4736842105263157,95504,[]
95505,4987,against the MPAA,2,against the MPAA,2,0,1.4736842105263157,95505,"['against', 'against the', 'the']"
95508,4987,"is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything .",0,"is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything .",4,4,1.4736842105263157,95508,"['all', 'all its', 'and', 'and most', 'anything', 'barely', 'cut', 'director', 'director cut', 'even', 'even in', 'film', 'film that', 'glory', 'he', 'in', 'in all', 'interesting', 'interesting and', 'is', 'is that', 'its', 'its director', 'made', 'made film', 'most', 'most of', 'of', 'of all', 'shocking', 'that', 'that even']"
95509,4987,"is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",0,"is that , even in all its director 's cut glory , he 's made a film that 's barely shocking , barely interesting and most of all , barely anything",4,4,1.4736842105263157,95509,"['all', 'all its', 'and', 'and most', 'anything', 'barely', 'cut', 'director', 'director cut', 'even', 'even in', 'film', 'film that', 'glory', 'he', 'in', 'in all', 'interesting', 'interesting and', 'is', 'is that', 'its', 'its director', 'made', 'made film', 'most', 'most of', 'of', 'of all', 'shocking', 'that', 'that even']"
95506,4987,the MPAA,2,the MPAA,2,0,1.4736842105263157,95506,['the']
95507,4987,MPAA,2,MPAA,2,0,1.4736842105263157,95507,[]
95518,4987,its director 's,2,its director 's,2,0,1.4736842105263157,95518,"['director', 'its', 'its director']"
95513,4987,"even in all its director 's cut glory ,",2,"even in all its director 's cut glory ,",2,0,1.4736842105263157,95513,"['all', 'all its', 'cut', 'director', 'director cut', 'even', 'even in', 'glory', 'in', 'in all', 'its', 'its director']"
95525,4987,"'s barely shocking , barely interesting and most of all , barely anything",0,"'s barely shocking , barely interesting and most of all , barely anything",1,1,1.4736842105263157,95525,"['all', 'and', 'and most', 'anything', 'barely', 'interesting', 'interesting and', 'most', 'most of', 'of', 'of all', 'shocking']"
95535,4987,barely interesting,1,barely interesting,3,2,1.4736842105263157,95535,"['barely', 'interesting']"
95534,4987,barely shocking,1,barely shocking,2,1,1.4736842105263157,95534,"['barely', 'shocking']"
95532,4987,"barely shocking , barely interesting",1,"barely shocking , barely interesting",3,2,1.4736842105263157,95532,"['barely', 'interesting', 'shocking']"
95531,4987,"barely shocking , barely interesting and",2,"barely shocking , barely interesting and",1,1,1.4736842105263157,95531,"['and', 'barely', 'interesting', 'interesting and', 'shocking']"
136736,7394,complete moron,0,complete moron,2,2,1.4666666666666666,136736,['complete']
136731,7394,would take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire .,2,would take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire .,3,1,1.4666666666666666,136731,"['adaptation', 'adaptation of', 'classic', 'complete', 'foul', 'of', 'oscar', 'oscar wilde', 'satire', 'screen', 'screen adaptation', 'take', 'to', 'up', 'wilde', 'would']"
136730,7394,It would take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire .,0,It would take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire .,3,3,1.4666666666666666,136730,"['adaptation', 'adaptation of', 'classic', 'complete', 'foul', 'it', 'it would', 'of', 'oscar', 'oscar wilde', 'satire', 'screen', 'screen adaptation', 'take', 'to', 'up', 'wilde', 'would']"
136732,7394,would take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire,0,would take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire,3,3,1.4666666666666666,136732,"['adaptation', 'adaptation of', 'classic', 'complete', 'foul', 'of', 'oscar', 'oscar wilde', 'satire', 'screen', 'screen adaptation', 'take', 'to', 'up', 'wilde', 'would']"
136733,7394,take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire,1,take a complete moron to foul up a screen adaptation of Oscar Wilde 's classic satire,3,2,1.4666666666666666,136733,"['adaptation', 'adaptation of', 'classic', 'complete', 'foul', 'of', 'oscar', 'oscar wilde', 'satire', 'screen', 'screen adaptation', 'take', 'to', 'up', 'wilde']"
136741,7394,of Oscar Wilde 's classic satire,3,of Oscar Wilde 's classic satire,3,0,1.4666666666666666,136741,"['classic', 'of', 'oscar', 'oscar wilde', 'satire', 'wilde']"
136735,7394,a complete moron,0,a complete moron,2,2,1.4666666666666666,136735,['complete']
136740,7394,a screen adaptation of Oscar Wilde 's classic satire,2,a screen adaptation of Oscar Wilde 's classic satire,3,1,1.4666666666666666,136740,"['adaptation', 'adaptation of', 'classic', 'of', 'oscar', 'oscar wilde', 'satire', 'screen', 'screen adaptation', 'wilde']"
136737,7394,moron,1,moron,2,1,1.4666666666666666,136737,[]
136739,7394,foul up a screen adaptation of Oscar Wilde 's classic satire,2,foul up a screen adaptation of Oscar Wilde 's classic satire,3,1,1.4666666666666666,136739,"['adaptation', 'adaptation of', 'classic', 'foul', 'of', 'oscar', 'oscar wilde', 'satire', 'screen', 'screen adaptation', 'up', 'wilde']"
136742,7394,Oscar Wilde 's classic satire,3,Oscar Wilde 's classic satire,3,0,1.4666666666666666,136742,"['classic', 'oscar', 'oscar wilde', 'satire', 'wilde']"
136743,7394,Oscar Wilde 's,2,Oscar Wilde 's,2,0,1.4666666666666666,136743,"['oscar', 'oscar wilde', 'wilde']"
136744,7394,classic satire,4,classic satire,2,2,1.4666666666666666,136744,"['classic', 'satire']"
136734,7394,take a complete moron,1,take a complete moron,2,1,1.4666666666666666,136734,"['complete', 'take']"
136738,7394,to foul up a screen adaptation of Oscar Wilde 's classic satire,0,to foul up a screen adaptation of Oscar Wilde 's classic satire,3,3,1.4666666666666666,136738,"['adaptation', 'adaptation of', 'classic', 'foul', 'of', 'oscar', 'oscar wilde', 'satire', 'screen', 'screen adaptation', 'to', 'up', 'wilde']"
155038,8484,see this movie with my sisters,3,see this movie with my sisters,3,0,1.4615384615384615,155038,"['movie', 'movie with', 'my', 'see', 'see this', 'sisters', 'this', 'this movie', 'with']"
109275,5786,about as humorous as,2,about as humorous as,2,0,1.4615384615384615,109275,"['about', 'about as', 'as', 'humorous']"
155036,8484,get made-up,2,get made-up,2,0,1.4615384615384615,155036,"['get', 'get made', 'made', 'made up', 'up']"
155028,8484,It made me want to get made-up and go see this movie with my sisters .,3,It made me want to get made-up and go see this movie with my sisters .,0,3,1.4615384615384615,155028,"['and', 'and go', 'get', 'get made', 'go', 'go see', 'it', 'made', 'made me', 'made up', 'me', 'me want', 'movie', 'movie with', 'my', 'see', 'see this', 'sisters', 'this', 'this movie', 'to', 'to get', 'up', 'up and', 'want', 'want to', 'with']"
155037,8484,go see this movie with my sisters,2,go see this movie with my sisters,3,1,1.4615384615384615,155037,"['go', 'go see', 'movie', 'movie with', 'my', 'see', 'see this', 'sisters', 'this', 'this movie', 'with']"
155040,8484,my sisters,2,my sisters,2,0,1.4615384615384615,155040,"['my', 'sisters']"
155033,8484,to get made-up and go see this movie with my sisters,2,to get made-up and go see this movie with my sisters,3,1,1.4615384615384615,155033,"['and', 'and go', 'get', 'get made', 'go', 'go see', 'made', 'made up', 'movie', 'movie with', 'my', 'see', 'see this', 'sisters', 'this', 'this movie', 'to', 'to get', 'up', 'up and', 'with']"
155032,8484,want to get made-up and go see this movie with my sisters,3,want to get made-up and go see this movie with my sisters,0,3,1.4615384615384615,155032,"['and', 'and go', 'get', 'get made', 'go', 'go see', 'made', 'made up', 'movie', 'movie with', 'my', 'see', 'see this', 'sisters', 'this', 'this movie', 'to', 'to get', 'up', 'up and', 'want', 'want to', 'with']"
155039,8484,with my sisters,2,with my sisters,2,0,1.4615384615384615,155039,"['my', 'sisters', 'with']"
109276,5786,about as humorous,1,about as humorous,2,1,1.4615384615384615,109276,"['about', 'about as', 'as', 'humorous']"
155031,8484,me want to get made-up and go see this movie with my sisters,3,me want to get made-up and go see this movie with my sisters,0,3,1.4615384615384615,155031,"['and', 'and go', 'get', 'get made', 'go', 'go see', 'made', 'made up', 'me', 'me want', 'movie', 'movie with', 'my', 'see', 'see this', 'sisters', 'this', 'this movie', 'to', 'to get', 'up', 'up and', 'want', 'want to', 'with']"
155030,8484,made me want to get made-up and go see this movie with my sisters,3,made me want to get made-up and go see this movie with my sisters,0,3,1.4615384615384615,155030,"['and', 'and go', 'get', 'get made', 'go', 'go see', 'made', 'made me', 'made up', 'me', 'me want', 'movie', 'movie with', 'my', 'see', 'see this', 'sisters', 'this', 'this movie', 'to', 'to get', 'up', 'up and', 'want', 'want to', 'with']"
155029,8484,made me want to get made-up and go see this movie with my sisters .,2,made me want to get made-up and go see this movie with my sisters .,0,2,1.4615384615384615,155029,"['and', 'and go', 'get', 'get made', 'go', 'go see', 'made', 'made me', 'made up', 'me', 'me want', 'movie', 'movie with', 'my', 'see', 'see this', 'sisters', 'this', 'this movie', 'to', 'to get', 'up', 'up and', 'want', 'want to', 'with']"
155035,8484,get made-up and,3,get made-up and,2,1,1.4615384615384615,155035,"['and', 'get', 'get made', 'made', 'made up', 'up', 'up and']"
109281,5786,pet,2,pet,2,0,1.4615384615384615,109281,[]
109271,5786,The movie is about as humorous as watching your favorite pet get buried alive .,0,The movie is about as humorous as watching your favorite pet get buried alive .,4,4,1.4615384615384615,109271,"['about', 'about as', 'alive', 'as', 'buried', 'favorite', 'get', 'humorous', 'is', 'is about', 'movie', 'movie is', 'the', 'the movie', 'watching', 'your']"
155034,8484,get made-up and go see this movie with my sisters,2,get made-up and go see this movie with my sisters,0,2,1.4615384615384615,155034,"['and', 'and go', 'get', 'get made', 'go', 'go see', 'made', 'made up', 'movie', 'movie with', 'my', 'see', 'see this', 'sisters', 'this', 'this movie', 'up', 'up and', 'with']"
109278,5786,your favorite pet get buried alive,1,your favorite pet get buried alive,4,3,1.4615384615384615,109278,"['alive', 'buried', 'favorite', 'get', 'your']"
109279,5786,your favorite pet,2,your favorite pet,2,0,1.4615384615384615,109279,"['favorite', 'your']"
109280,5786,favorite pet,2,favorite pet,2,0,1.4615384615384615,109280,['favorite']
109277,5786,watching your favorite pet get buried alive,0,watching your favorite pet get buried alive,4,4,1.4615384615384615,109277,"['alive', 'buried', 'favorite', 'get', 'watching', 'your']"
109282,5786,get buried alive,2,get buried alive,2,0,1.4615384615384615,109282,"['alive', 'buried', 'get']"
109283,5786,buried alive,2,buried alive,2,0,1.4615384615384615,109283,"['alive', 'buried']"
109274,5786,is about as humorous as,2,is about as humorous as,2,0,1.4615384615384615,109274,"['about', 'about as', 'as', 'humorous', 'is', 'is about']"
109273,5786,is about as humorous as watching your favorite pet get buried alive,0,is about as humorous as watching your favorite pet get buried alive,4,4,1.4615384615384615,109273,"['about', 'about as', 'alive', 'as', 'buried', 'favorite', 'get', 'humorous', 'is', 'is about', 'watching', 'your']"
109272,5786,is about as humorous as watching your favorite pet get buried alive .,1,is about as humorous as watching your favorite pet get buried alive .,4,3,1.4615384615384615,109272,"['about', 'about as', 'alive', 'as', 'buried', 'favorite', 'get', 'humorous', 'is', 'is about', 'watching', 'your']"
127885,6879,", this is the most visually unappealing .",0,", this is the most visually unappealing .",3,3,1.4545454545454546,127885,"['is', 'is the', 'most', 'the', 'the most', 'this', 'this is', 'visually']"
